n,scheme,range_width,policy_index,certificate_bytes,server_generation_ms,client_verification_ms,view_build_ms,view_entries,view_root,touched_prefixes_insert_median
50000,authenticated_prefix_cube_view,10,0,20371,1.9379619999995157,2.616117000002305,1144.0146279999794,1000,57256fe43623d0eb,500
50000,authenticated_prefix_cube_view,50,0,22479,2.0782459999963976,2.832885999964674,1144.0146279999794,1000,57256fe43623d0eb,500
50000,authenticated_prefix_cube_view,200,0,23660,2.078205000032085,2.8716729999587187,1144.0146279999794,1000,57256fe43623d0eb,500
50000,authenticated_prefix_cube_view,10,1,22036,2.0651369999882263,2.7863830000001144,1144.0146279999794,1000,57256fe43623d0eb,500
50000,authenticated_prefix_cube_view,50,1,23057,2.233875000001717,2.9444430000467037,1144.0146279999794,1000,57256fe43623d0eb,500
50000,authenticated_prefix_cube_view,200,1,23747,2.1559319999937543,2.88872400000173,1144.0146279999794,1000,57256fe43623d0eb,500
50000,authenticated_prefix_cube_view,10,2,22884,2.1917369999755465,2.947698000014043,1144.0146279999794,1000,57256fe43623d0eb,500
50000,authenticated_prefix_cube_view,50,2,23263,2.269413000021814,2.9063499999892883,1144.0146279999794,1000,57256fe43623d0eb,500
50000,authenticated_prefix_cube_view,200,2,23822,2.199691999976494,2.954530000010891,1144.0146279999794,1000,57256fe43623d0eb,500
